date,wp1,wp2,wp3,wp4,wp5,wp6,wp7
2009072001,0.03,0.016,0.079,0,0.152,0,0
2009072002,0.055,0.048,0.069,0,0.162,0,0
2009072003,0.05,0.058,0.04,0,0.101,0,0
2009072004,0.005,0.048,0.01,0,0.066,0,0
2009072005,0,0.016,0,0,0.051,0,0
2009072006,0,0,0,0,0.046,0.026,0
2009072007,0,0,0,0.011,0.025,0,0
2009072008,0.015,0,0.01,0,0.051,0,0
2009072009,0.005,0,0,0,0.035,0.013,0.025
2009072010,0,0,0,0,0.035,0.053,0.101
2009072011,0,0,0.01,0.011,0.04,0.039,0.051
2009072012,0,0,0.01,0.017,0.025,0.013,0
2009072013,0,0,0,0,0,0,0
2009072014,0,0,0.01,0,0.01,0,0
2009072015,0,0,0.04,0,0.046,0.013,0
2009072016,0,0,0.04,0,0.056,0,0
2009072017,0,0,0.04,0,0.056,0.026,0
2009072018,0,0,0.04,0,0.046,0.039,0
2009072019,0.015,0,0.069,0.006,0.046,0.026,0
2009072020,0.01,0,0.04,0.006,0.03,0.026,0
2009072021,0.015,0.011,0.089,0,0.02,0.026,0
2009072022,0,0.026,0.099,0,0,0.026,0
2009072023,0,0.042,0.158,0,0,0,0
2009072100,0.04,0.106,0.168,0,0,0,0
2009072101,0.035,0.153,0.198,0,0,0,0
2009072102,0.02,0.28,0.148,0,0,0.013,0
2009072103,0.03,0.296,0.148,0,0,0.039,0
2009072104,0.03,0.45,0.168,0.022,0,0.039,0.025
2009072105,0.01,0.503,0.119,0.083,0,0.105,0.076
2009072106,0.03,0.64,0.128,0.066,0,0.105,0.076
2009072107,0.055,0.698,0.158,0.05,0,0.105,0.227
2009072108,0.03,0.698,0.198,0.154,0,0.197,0.354
2009072109,0.05,0.624,0.168,0.138,0.015,0.224,0.328
2009072110,0.08,0.524,0.119,0.193,0.035,0.237,0.354
2009072111,0.18,0.534,0.079,0.215,0.056,0.184,0.455
2009072112,0.115,0.471,0.059,0.287,0.076,0.184,0.404
2009072113,0.06,0.302,0.079,0.061,0.076,0.079,0.202
2009072114,0.045,0.185,0.109,0.017,0.066,0.066,0.076
2009072115,0.12,0.122,0.069,0.011,0.076,0.026,0.025
2009072116,0.085,0.164,0.079,0.006,0.086,0.039,0.051
2009072117,0.06,0.159,0.099,0.028,0.071,0.066,0.051
2009072118,0.025,0.132,0.198,0.094,0.051,0.145,0.101
2009072119,0.01,0.18,0.385,0.287,0.035,0.066,0
2009072120,0.065,0.323,0.445,0.055,0.061,0,0
2009072121,0.14,0.423,0.494,0.055,0.056,0.026,0.126
2009072122,0.1,0.434,0.405,0.248,0.046,0.197,0.227
2009072123,0.05,0.481,0.593,0.198,0.04,0.132,0.177
2009072200,0.02,0.529,0.593,0.121,0.152,0.079,0.126
2009072201,0.045,0.519,0.632,0.105,0.066,0.118,0.051
2009072202,0.075,0.587,0.593,0.083,0.126,0.039,0.152
2009072203,0.155,0.704,0.642,0.077,0.116,0.105,0.101
2009072204,0.135,0.619,0.514,0.066,0.03,0.158,0.126
2009072205,0.13,0.497,0.306,0.066,0,0.066,0.202
2009072206,0.115,0.418,0.158,0.033,0,0.066,0.227
2009072207,0.115,0.402,0.069,0.138,0,0.066,0.278
2009072208,0.085,0.36,0.119,0.204,0,0.158,0.328
2009072209,0.11,0.296,0.089,0.275,0.02,0.092,0.202
2009072210,0.02,0.365,0.099,0.242,0.02,0.118,0.227
2009072211,0.04,0.423,0.188,0.215,0.005,0.158,0.303
2009072212,0.13,0.222,0.119,0.27,0,0.145,0.227
2009072213,0.201,0.116,0.109,0.165,0,0.105,0.202
2009072214,0.085,0.116,0.099,0.116,0,0.105,0.126
2009072215,0.05,0.132,0.079,0.116,0.015,0.079,0.025
2009072216,0.1,0.143,0.138,0.044,0.025,0.039,0.025
2009072217,0.13,0.206,0.158,0.055,0.02,0.053,0.101
2009072218,0.13,0.19,0.089,0.072,0.005,0.053,0.101
2009072219,0.16,0.243,0.059,0.077,0,0.053,0.076
2009072220,0.17,0.286,0.059,0.066,0,0.105,0.126
2009072221,0.145,0.143,0.059,0.116,0,0.092,0.076
2009072222,0.155,0.122,0.02,0.033,0,0.079,0.177
2009072223,0.095,0.095,0.01,0.072,0.005,0.079,0.076
2009072300,0.09,0.111,0.02,0.061,0.02,0,0
2009072301,0.08,0.037,0.02,0,0.061,0,0
2009072302,0.095,0.079,0.03,0,0.101,0.013,0.025
2009072303,0.145,0.169,0,0.006,0.131,0.079,0.101
2009072304,0.261,0.222,0.04,0.077,0.157,0.105,0.126
2009072305,0.19,0.138,0.178,0.05,0.142,0.211,0.126
2009072306,0.201,0.116,0.217,0.022,0.101,0.105,0.177
2009072307,0.14,0.175,0.247,0.022,0.076,0.118,0.177
2009072308,0.11,0.19,0.158,0.072,0.116,0.211,0.126
2009072309,0.04,0.101,0.079,0.138,0.111,0.132,0.076
2009072310,0.055,0.074,0.03,0.105,0.096,0.066,0.076
2009072311,0.095,0.063,0.049,0.088,0.096,0.066,0.051
2009072312,0.201,0.063,0.119,0.05,0.03,0.066,0.051
2009072313,0.17,0.053,0.099,0.039,0.01,0.066,0.025
2009072314,0.211,0.026,0.03,0.033,0.02,0.066,0.051
2009072315,0.17,0.011,0.02,0,0.015,0.026,0
2009072316,0.09,0,0.02,0,0.046,0,0
2009072317,0.05,0,0.03,0,0.051,0.013,0
2009072318,0.005,0,0.04,0,0.04,0.066,0
2009072319,0,0,0.04,0,0.04,0.066,0.025
2009072320,0,0,0.168,0.039,0.076,0.026,0
2009072321,0.005,0,0.178,0.011,0.116,0.026,0
2009072322,0.045,0,0.119,0.006,0.147,0.079,0.025
2009072323,0.075,0,0.049,0.083,0.172,0.026,0.025
2009072400,0.04,0.005,0.01,0,0.177,0.026,0
2009072401,0.01,0.011,0.049,0,0.167,0.026,0
2009072402,0.005,0.016,0.04,0,0.228,0.039,0.025
2009072403,0,0.016,0.04,0,0.329,0.013,0
2009072404,0,0.048,0.04,0,0.49,0.026,0
2009072405,0.005,0.032,0.099,0.006,0.602,0.013,0
2009072406,0.02,0.011,0.03,0,0.566,0,0.025
2009072407,0.025,0.005,0.03,0,0.586,0,0.025
2009072408,0.015,0,0.04,0,0.475,0.013,0.025
2009072409,0,0.005,0.03,0,0.41,0.013,0
2009072410,0,0.005,0.03,0,0.42,0.013,0
2009072411,0,0,0.03,0.011,0.404,0.026,0
2009072412,0.015,0.005,0.069,0.033,0.506,0.066,0.025
2009072413,0.03,0.005,0,0.011,0.465,0.053,0
2009072414,0.045,0,0,0.077,0.465,0.066,0
2009072415,0.045,0,0,0.176,0.303,0.092,0.025
2009072416,0.06,0,0.04,0.198,0.177,0.105,0.051
2009072417,0.09,0,0.069,0.138,0.121,0.105,0.101
2009072418,0.07,0.011,0.089,0.039,0.131,0.066,0.051
2009072419,0.125,0.074,0.227,0.088,0.192,0.105,0.051
2009072420,0.125,0.111,0.395,0.121,0.202,0.092,0.051
2009072421,0.135,0.143,0.395,0.116,0.162,0.105,0.076
2009072422,0.18,0.18,0.425,0.077,0.217,0.066,0
2009072423,0.105,0.238,0.277,0.044,0.197,0.066,0.025
2009072500,0.12,0.185,0.208,0.017,0.137,0.053,0
2009072501,0.05,0.196,0.198,0.017,0.152,0.066,0.051
2009072502,0.03,0.444,0.227,0.209,0.187,0.237,0.253
2009072503,0,0.418,0.257,0.011,0.222,0.013,0
2009072504,0,0.487,0.316,0.022,0.131,0.039,0
2009072505,0.025,0.672,0.375,0.22,0.131,0.145,0.126
2009072506,0.035,0.27,0.375,0.242,0.172,0.184,0.303
2009072507,0,0.233,0.395,0.253,0.172,0.263,0.354
2009072508,0.075,0.296,0.395,0.342,0.142,0.316,0.404
2009072509,0.266,0.312,0.455,0.435,0.086,0.329,0.404
2009072510,0.261,0.212,0.524,0.59,0.086,0.461,0.48
2009072511,0.371,0.169,0.642,0.567,0.106,0.447,0.53
2009072512,0.316,0.026,0.613,0.468,0.066,0.342,0.505
2009072513,0.221,0.164,0.672,0.479,0.116,0.368,0.455
2009072514,0.231,0.058,0.692,0.468,0.162,0.382,0.429
2009072515,0.266,0,0.375,0.424,0.106,0.329,0.429
2009072516,0.206,0,0.128,0.077,0.035,0.289,0.379
2009072517,0.185,0,0.306,0.077,0.03,0.434,0.404
2009072518,0.175,0,0.494,0.022,0.091,0.197,0.177
2009072519,0.286,0.021,0.632,0,0.111,0.026,0.025
2009072520,0.09,0.042,0.929,0,0.116,0.039,0.025
2009072521,0,0.048,0.85,0,0.111,0.013,0
2009072522,0,0.032,0.781,0.022,0.157,0.013,0.025
2009072523,0,0.032,0.8,0,0.233,0.026,0.051
2009072600,0.015,0.011,0.543,0,0.233,0.053,0.126
2009072601,0.045,0.005,0.435,0,0.131,0.105,0.025
2009072602,0.055,0.005,0.504,0.05,0.091,0.263,0.227
2009072603,0.13,0.021,0.494,0.22,0.192,0.171,0.051
2009072604,0.18,0.021,0.296,0.248,0.253,0.132,0
2009072605,0.19,0.005,0.168,0.198,0.298,0.053,0.025
2009072606,0.18,0,0.208,0.143,0.278,0.053,0.051
2009072607,0.311,0,0.198,0.055,0.111,0.013,0
2009072608,0.261,0,0.109,0.006,0.04,0,0
2009072609,0.15,0,0.198,0.006,0.04,0.013,0
2009072610,0.13,0,0.178,0.033,0.106,0.053,0
2009072611,0.08,0,0.227,0.083,0.212,0.079,0
2009072612,0.065,0,0.227,0.099,0.334,0.066,0.025
2009072613,0.08,0,0.119,0.061,0.344,0.066,0
2009072614,0.07,0,0.138,0.061,0.369,0.132,0.051
2009072615,0.145,0,0.346,0.143,0.273,0.118,0.025
2009072616,0.165,0,0.702,0.204,0.248,0.145,0.076
2009072617,0.195,0,0.83,0.369,0.389,0.211,0.101
2009072618,0.185,0.005,0.879,0.264,0.263,0.158,0.051
2009072619,0.17,0,0.81,0.11,0.116,0.105,0.051
2009072620,0.17,0.005,0.81,0.028,0.066,0.039,0.025
2009072621,0.135,0.016,0.741,0.006,0.035,0.013,0
2009072622,0.055,0.016,0.632,0,0.086,0.013,0
2009072623,0.04,0.053,0.632,0,0.228,0.013,0
2009072700,0.025,0.074,0.464,0,0.182,0.013,0
2009072701,0.005,0.042,0.415,0,0.228,0.013,0
2009072702,0.015,0.048,0.385,0,0.46,0.013,0
2009072703,0.025,0.053,0.296,0,0.485,0.026,0.051
2009072704,0.055,0.111,0.445,0.028,0.44,0.013,0.025
2009072705,0.06,0.122,0.583,0,0.308,0.026,0.025
2009072706,0.07,0.079,0.366,0,0.369,0.013,0
2009072707,0.06,0.095,0.247,0,0.394,0.026,0
2009072708,0.09,0.101,0.237,0.044,0.425,0.026,0
2009072709,0.135,0.09,0.316,0.088,0.354,0.079,0.101
2009072710,0.095,0.122,0.336,0.105,0.43,0.105,0.126
2009072711,0.105,0.095,0.217,0.11,0.46,0.184,0.126
2009072712,0.1,0.095,0.128,0.187,0.576,0.211,0.152
2009072713,0.16,0.127,0.02,0.16,0.485,0.145,0.101
2009072714,0.281,0.053,0.01,0.298,0.511,0.197,0.101
2009072715,0.316,0.037,0.079,0.287,0.597,0.145,0.051
2009072716,0.271,0.021,0.178,0.364,0.607,0.184,0.076
2009072717,0.321,0.021,0.296,0.364,0.667,0.184,0.076
2009072718,0.251,0.032,0.257,0.397,0.718,0.237,0.126
2009072719,0.236,0.011,0.296,0.435,0.632,0.25,0.126
2009072720,0.311,0,0.227,0.452,0.586,0.289,0.152
2009072721,0.381,0,0.267,0.452,0.43,0.303,0.152
2009072722,0.361,0.011,0.208,0.375,0.415,0.197,0.101
2009072723,0.301,0.042,0.198,0.176,0.187,0.079,0.025
2009072800,0.201,0.074,0.198,0.061,0.157,0.039,0
2009072801,0.145,0.127,0.168,0.083,0.137,0.066,0
2009072802,0.145,0.153,0.168,0.094,0.167,0.079,0.025
2009072803,0.105,0.153,0.247,0.193,0.137,0.118,0.101
2009072804,0.211,0.217,0.356,0.325,0.268,0.237,0.227
2009072805,0.175,0.18,0.385,0.496,0.319,0.355,0.303
2009072806,0.175,0.18,0.445,0.452,0.349,0.316,0.253
2009072807,0.276,0.243,0.415,0.43,0.243,0.263,0.303
2009072808,0.311,0.28,0.336,0.336,0.182,0.237,0.227
2009072809,0.296,0.243,0.277,0.32,0.091,0.211,0.227
2009072810,0.296,0.254,0.247,0.43,0.131,0.276,0.429
2009072811,0.216,0.19,0.257,0.413,0.152,0.368,0.53
2009072812,0.256,0.063,0.366,0.347,0.192,0.487,0.53
2009072813,0.291,0.063,0.435,0.391,0.263,0.461,0.303
2009072814,0.326,0.116,0.425,0.529,0.288,0.487,0.328
2009072815,0.451,0.175,0.514,0.793,0.364,0.474,0.379
2009072816,0.762,0.153,0.613,0.86,0.303,0.474,0.379
2009072817,0.797,0.127,0.603,0.832,0.228,0.474,0.354
2009072818,0.827,0.249,0.711,0.76,0.313,0.474,0.354
2009072819,0.757,0.228,0.771,0.755,0.298,0.461,0.556
2009072820,0.777,0.201,0.771,0.76,0.253,0.474,0.631
2009072821,0.566,0.185,0.534,0.744,0.207,0.355,0.455
2009072822,0.486,0.095,0.425,0.639,0.187,0.224,0.253
2009072823,0.381,0.053,0.464,0.402,0.152,0.25,0.379
2009072900,0.306,0.058,0.761,0.204,0.116,0.184,0.48
2009072901,0.386,0.042,0.543,0.215,0.04,0.237,0.455
2009072902,0.135,0.016,0.415,0.314,0.035,0.184,0.455
2009072903,0.251,0.011,0.543,0.237,0.126,0.118,0.429
2009072904,0.311,0.085,0.543,0.193,0.106,0.132,0.328
2009072905,0.351,0.058,0.158,0.05,0.207,0.145,0.177
2009072906,0.261,0.127,0.188,0.028,0.126,0.118,0.051
2009072907,0.11,0.159,0.188,0.028,0,0.053,0
2009072908,0.085,0.169,0.148,0.05,0.035,0.066,0.025
2009072909,0.175,0.122,0.296,0.094,0.202,0.066,0
2009072910,0.216,0.079,0.069,0.121,0.369,0.053,0.025
2009072911,0.185,0.058,0,0.16,0.597,0.066,0.051
2009072912,0.256,0.095,0,0.171,0.45,0.066,0.051
2009072913,0.09,0.138,0,0.039,0.298,0.066,0.051
2009072914,0.04,0.111,0,0.143,0.228,0.026,0
2009072915,0.005,0.079,0,0.209,0.243,0.053,0
2009072916,0,0.021,0,0.099,0.202,0.105,0.025
2009072917,0,0.011,0,0.033,0.187,0.079,0
2009072918,0.005,0.175,0,0.006,0.142,0.013,0
2009072919,0.035,0.323,0,0.028,0.025,0.026,0
2009072920,0.045,0.381,0.01,0.061,0.02,0.053,0
2009072921,0.075,0.354,0.02,0.044,0.061,0.066,0.025
2009072922,0.105,0.196,0.02,0.006,0.056,0.039,0.025
2009072923,0.14,0.111,0.01,0,0.02,0.013,0
2009073000,0.07,0.032,0,0,0,0,0
2009073001,0.065,0.026,0,0,0,0,0
2009073002,0.005,0.032,0,0,0,0.026,0
2009073003,0,0.011,0.01,0,0.005,0.026,0
2009073004,0.015,0.005,0.079,0,0.025,0.013,0
2009073005,0.065,0,0.02,0,0.046,0,0
2009073006,0.065,0.026,0.01,0,0.081,0,0
2009073007,0.095,0.058,0,0,0.207,0,0
2009073008,0.08,0.048,0,0,0.319,0.013,0
2009073009,0.055,0.011,0,0,0.152,0.013,0
2009073010,0.01,0,0,0,0.096,0.013,0
2009073011,0,0.026,0,0,0.167,0.039,0
2009073012,0,0.106,0.01,0,0.126,0.079,0
2009073013,0,0.122,0.01,0,0.035,0.013,0
2009073014,0,0.122,0,0,0.056,0,0
2009073015,0.05,0.048,0,0,0.116,0,0
2009073016,0.08,0.005,0,0,0.142,0.013,0
2009073017,0.18,0.005,0.03,0.017,0.212,0.039,0
2009073018,0.185,0.053,0.059,0.033,0.268,0.053,0
2009073019,0.155,0.19,0.148,0.039,0.334,0.026,0
2009073020,0.15,0.138,0.178,0.006,0.44,0.039,0
2009073021,0.095,0.085,0.158,0.011,0.288,0.053,0
2009073022,0.06,0.032,0.069,0.022,0.121,0.039,0
2009073023,0.04,0.005,0.01,0.017,0.061,0.026,0
2009073100,0.045,0,0,0,0.076,0.026,0
2009073101,0.015,0.016,0,0,0.081,0.039,0
2009073102,0,0.063,0,0,0.066,0.026,0
2009073103,0,0.058,0,0,0.01,0.053,0.025
2009073104,0,0.074,0,0,0.005,0.105,0.101
2009073105,0,0.048,0,0.006,0.046,0.158,0.202
2009073106,0,0.021,0,0.11,0.111,0.289,0.379
2009073107,0,0.048,0,0.303,0.137,0.237,0.202
2009073108,0.02,0.058,0,0.364,0.081,0.224,0.126
2009073109,0.165,0.048,0,0.27,0.046,0.132,0.076
2009073110,0.18,0.016,0,0.154,0.056,0.079,0
2009073111,0.165,0,0,0.05,0.051,0.026,0
2009073112,0.105,0,0,0,0.056,0.013,0
2009073113,0.045,0,0,0,0.051,0,0
2009073114,0,0,0,0,0.03,0.013,0
2009073115,0.035,0,0,0,0,0.013,0
2009073116,0.095,0,0,0,0,0.026,0
2009073117,0.14,0,0.02,0.028,0,0.053,0.025
2009073118,0.185,0.005,0.049,0.044,0.005,0.066,0.051
2009073119,0.246,0,0.178,0.061,0.04,0.079,0.051
2009073120,0.266,0,0.128,0.066,0.101,0.079,0.025
2009073121,0.261,0.026,0.04,0.044,0.162,0.053,0.025
2009073122,0.256,0.016,0.02,0.006,0.182,0.039,0.025
2009073123,0.211,0.026,0.099,0,0.197,0.013,0
2009080100,0.15,0.011,0.04,0,0.212,0,0
2009080101,0.065,0,0,0,0.187,0,0
2009080102,0.04,0,0,0,0.111,0,0
2009080103,0.085,0.011,0,0,0.096,0,0
2009080104,0.015,0.074,0,0,0.248,0.039,0
2009080105,0,0.116,0.01,0.011,0.217,0.092,0.126
2009080106,0,0.159,0.01,0.105,0.142,0.211,0.253
2009080107,0,0.381,0.01,0.259,0.162,0.224,0.328
2009080108,0.02,0.487,0.03,0.446,0.086,0.237,0.303
2009080109,0.09,0.529,0.02,0.579,0.046,0.368,0.328
2009080110,0.155,0.55,0,0.59,0.015,0.368,0.303
2009080111,0.311,0.577,0,0.49,0.005,0.342,0.253
2009080112,0.281,0.556,0.04,0.391,0.015,0.224,0.202
2009080113,0.14,0.529,0.089,0.204,0.005,0.145,0.051
2009080114,0.216,0.497,0.158,0.165,0,0.132,0.025
2009080115,0.311,0.513,0.208,0.325,0.03,0.368,0.328
2009080116,0.351,0.529,0.277,0.573,0.071,0.618,0.556
2009080117,0.286,0.614,0.296,0.683,0.086,0.553,0.505
2009080118,0.286,0.582,0.296,0.744,0.101,0.579,0.556
2009080119,0.326,0.45,0.247,0.777,0.061,0.684,0.556
2009080120,0.416,0.471,0.188,0.848,0.035,0.724,0.556
2009080121,0.556,0.407,0.158,0.821,0.015,0.684,0.606
2009080122,0.622,0.148,0.119,0.744,0.005,0.711,0.657
2009080123,0.491,0.032,0.128,0.661,0,0.632,0.556
2009080200,0.311,0.026,0.158,0.534,0,0.632,0.581
2009080201,0.276,0,0.188,0.468,0,0.566,0.53
2009080202,0.331,0,0.148,0.413,0.02,0.25,0.227
2009080203,0.376,0.021,0.119,0.32,0.071,0.171,0.177
2009080204,0.346,0.021,0.128,0.259,0.157,0.132,0.202
2009080205,0.206,0.095,0.138,0.193,0.44,0.132,0.076
2009080206,0.075,0.116,0.227,0.16,0.546,0.184,0.126
2009080207,0.045,0.159,0.138,0.226,0.47,0.276,0.328
2009080208,0.15,0.27,0.148,0.435,0.516,0.487,0.581
2009080209,0.19,0.259,0.336,0.077,0.384,0.079,0.177
2009080210,0.216,0.18,0.168,0.072,0.425,0.066,0.126
2009080211,0.17,0.206,0.119,0.05,0.303,0.053,0.051
2009080212,0.05,0.196,0.119,0.05,0.167,0.066,0.025
2009080213,0.035,0.116,0.109,0.05,0.248,0.079,0.076
2009080214,0.085,0.095,0.069,0.127,0.243,0.132,0.101
2009080215,0.09,0.101,0.119,0.094,0.258,0.132,0.126
2009080216,0.15,0.101,0.128,0.193,0.137,0.197,0.152
2009080217,0.346,0.249,0.198,0.309,0.137,0.276,0.202
2009080218,0.456,0.349,0.247,0.353,0.222,0.289,0.177
2009080219,0.551,0.381,0.217,0.496,0.268,0.289,0.126
2009080220,0.586,0.349,0.188,0.584,0.369,0.342,0.177
2009080221,0.602,0.413,0.227,0.59,0.384,0.263,0.126
2009080222,0.607,0.212,0.267,0.49,0.278,0.171,0.051
2009080223,0.486,0.048,0.257,0.309,0.324,0.105,0.025
2009080300,0.296,0.032,0.158,0.154,0.329,0.092,0
2009080301,0.15,0,0.178,0.193,0.187,0.171,0.025
2009080302,0.12,0,0.198,0.325,0.197,0.276,0.126
2009080303,0.231,0,0.148,0.264,0.212,0.211,0.202
2009080304,0.361,0,0.138,0.099,0.253,0.145,0.177
2009080305,0.376,0.021,0.188,0,0.116,0.092,0.126
2009080306,0.416,0.106,0.188,0.011,0.051,0.092,0.076
2009080307,0.281,0.228,0.109,0.061,0.03,0.132,0.126
2009080308,0.155,0.196,0.069,0.226,0.005,0.132,0.076
2009080309,0.14,0.212,0.01,0.226,0,0.092,0.025
2009080310,0.211,0.275,0,0.198,0.01,0.105,0.025
2009080311,0.19,0.339,0.03,0.331,0.035,0.171,0.126
2009080312,0.11,0.212,0.148,0.397,0.086,0.263,0.303
2009080313,0.09,0.159,0.148,0.446,0.253,0.342,0.278
2009080314,0.13,0.175,0.247,0.479,0.303,0.447,0.328
2009080315,0.301,0.148,0.415,0.545,0.308,0.553,0.505
2009080316,0.441,0.132,0.563,0.612,0.319,0.645,0.657
2009080317,0.501,0.053,0.613,0.755,0.278,0.776,0.758
2009080318,0.602,0.011,0.682,0.832,0.243,0.803,0.884
2009080319,0.782,0.011,0.87,0.738,0.222,0.684,0.859
2009080320,0.712,0,0.919,0.782,0.157,0.671,0.884
2009080321,0.637,0,0.909,0.937,0.071,0.816,0.808
2009080322,0.777,0,0.771,0.92,0.051,0.855,0.808
2009080323,0.727,0,0.83,0.904,0.051,0.855,0.783
2009080400,0.667,0,0.86,0.854,0.116,0.842,0.833
2009080401,0.722,0,0.958,0.777,0.243,0.816,0.808
2009080402,0.707,0.111,0.968,0.804,0.415,0.789,0.682
2009080403,0.541,0.148,0.949,0.771,0.445,0.776,0.833
2009080404,0.516,0.116,0.929,0.793,0.511,0.855,0.909
2009080405,0.687,0.095,0.929,0.777,0.531,0.829,0.884
2009080406,0.586,0.307,0.899,0.821,0.46,0.816,0.859
2009080407,0.551,0.238,0.879,0.821,0.485,0.776,0.833
2009080408,0.541,0.138,0.771,0.744,0.47,0.737,0.808
2009080409,0.451,0.127,0.613,0.722,0.47,0.711,0.732
2009080410,0.331,0.259,0.534,0.694,0.501,0.658,0.707
2009080411,0.306,0.54,0.277,0.595,0.45,0.658,0.657
2009080412,0.306,0.471,0.217,0.551,0.546,0.553,0.631
2009080413,0.271,0.614,0.227,0.496,0.647,0.487,0.53
2009080414,0.261,0.693,0.198,0.474,0.693,0.395,0.379
2009080415,0.271,0.635,0.316,0.402,0.738,0.355,0.379
2009080416,0.241,0.698,0.217,0.463,0.718,0.408,0.48
2009080417,0.356,0.688,0.237,0.474,0.586,0.329,0.404
2009080418,0.316,0.751,0.296,0.375,0.647,0.276,0.278
2009080419,0.461,0.683,0.474,0.364,0.789,0.25,0.227
2009080420,0.551,0.746,0.366,0.204,0.632,0.224,0.202
2009080421,0.476,0.757,0.395,0.287,0.632,0.184,0.177
2009080422,0.596,0.746,0.425,0.424,0.637,0.434,0.303
2009080423,0.306,0.677,0.267,0.397,0.597,0.474,0.429
2009080500,0.421,0.492,0.277,0.375,0.657,0.408,0.328
2009080501,0.291,0.376,0.326,0.413,0.526,0.421,0.253
2009080502,0.206,0.323,0.208,0.375,0.359,0.487,0.328
2009080503,0.281,0.307,0.464,0.523,0.197,0.434,0.278
2009080504,0.281,0.296,0.366,0.38,0.091,0.5,0.278
2009080505,0.461,0.37,0.306,0.292,0.137,0.289,0.278
2009080506,0.451,0.286,0.208,0.435,0.131,0.368,0.202
2009080507,0.346,0.27,0.158,0.413,0.091,0.303,0.278
2009080508,0.18,0.302,0.109,0.32,0.369,0.263,0.126
2009080509,0.14,0.376,0.03,0.132,0.248,0.171,0.076
2009080510,0.105,0.302,0.03,0.055,0.238,0.066,0
2009080511,0.105,0.138,0.03,0.033,0.187,0.026,0
2009080512,0.165,0.127,0.01,0.028,0.131,0.026,0
2009080513,0.105,0.116,0,0.061,0.025,0.079,0.025
2009080514,0.185,0.101,0.01,0.209,0,0.145,0.126
2009080515,0.246,0.111,0,0.259,0.005,0.145,0.101
2009080516,0.256,0.106,0,0.259,0.035,0.184,0.101
2009080517,0.306,0.111,0,0.336,0.121,0.224,0.177
2009080518,0.396,0.116,0.02,0.353,0.177,0.237,0.177
2009080519,0.316,0.169,0.059,0.375,0.172,0.211,0.152
2009080520,0.316,0.148,0.069,0.325,0.238,0.184,0.101
2009080521,0.336,0.138,0.049,0.237,0.475,0.105,0.025
2009080522,0.311,0.127,0.099,0.215,0.586,0.079,0
2009080523,0.291,0.106,0.128,0.138,0.566,0.039,0
2009080600,0.13,0.053,0.099,0.061,0.485,0.026,0
2009080601,0.11,0.026,0.059,0.017,0.399,0.026,0
2009080602,0.085,0.042,0.04,0,0.288,0.039,0
2009080603,0.065,0.026,0,0,0.238,0.013,0
2009080604,0.02,0.037,0,0,0.182,0,0
2009080605,0.02,0.026,0,0,0.147,0,0
2009080606,0.085,0.026,0.01,0,0.152,0,0
2009080607,0.12,0.016,0.04,0.006,0.131,0,0
2009080608,0.135,0.011,0.069,0.05,0.126,0.013,0
2009080609,0.206,0,0.069,0.044,0.121,0.039,0
2009080610,0.206,0.021,0.04,0.066,0.101,0.066,0
2009080611,0.145,0.032,0.01,0.077,0.091,0.066,0.025
2009080612,0.07,0.011,0.02,0.044,0.091,0.092,0.051
2009080613,0.05,0,0.01,0.017,0.101,0.026,0
2009080614,0.16,0.005,0.01,0,0.147,0,0
2009080615,0.185,0.005,0.04,0,0.126,0.026,0
2009080616,0.185,0.016,0.02,0.006,0.116,0.026,0
2009080617,0.16,0.042,0.02,0.017,0.142,0.053,0
2009080618,0.17,0.079,0.03,0.028,0.172,0.053,0
2009080619,0.175,0.111,0.04,0.05,0.233,0.053,0
2009080620,0.19,0.063,0.069,0.121,0.374,0.066,0
2009080621,0.256,0.085,0.089,0.094,0.475,0.053,0
2009080622,0.351,0.19,0.128,0.022,0.364,0.026,0
2009080623,0.336,0.302,0.128,0,0.106,0.013,0
2009080700,0.231,0.201,0.089,0,0.046,0,0
2009080701,0.18,0.095,0.079,0,0.142,0,0
2009080702,0.226,0.021,0.049,0,0.091,0,0
2009080703,0.231,0.037,0.059,0.006,0.015,0.013,0
2009080704,0.256,0.058,0.04,0.055,0.116,0.039,0
2009080705,0.356,0.048,0.04,0.143,0.197,0.053,0.025
2009080706,0.386,0.032,0.01,0.127,0.278,0.132,0.076
2009080707,0.306,0.016,0.03,0.072,0.091,0.145,0.152
2009080708,0.341,0.021,0.148,0.066,0.02,0.092,0.177
2009080709,0.251,0.005,0.277,0.044,0.01,0.066,0.051
2009080710,0.195,0.005,0.385,0.05,0.035,0.066,0.025
2009080711,0.17,0.005,0.425,0.077,0.025,0.079,0.051
2009080712,0.085,0.005,0.415,0.061,0.035,0.092,0.051
2009080713,0.025,0,0.198,0,0.056,0.066,0
2009080714,0.005,0,0.03,0,0.051,0.026,0
2009080715,0.025,0,0,0,0.051,0.013,0
2009080716,0.005,0,0,0,0.035,0.026,0
2009080717,0,0,0.02,0.011,0.025,0.066,0.025
2009080718,0,0.005,0.079,0.028,0,0.066,0.025
2009080719,0,0.011,0.099,0.011,0.01,0.053,0.025
2009080720,0,0.016,0.079,0.044,0.03,0.039,0.025
2009080721,0,0.011,0.049,0.011,0.076,0.026,0
2009080722,0.035,0,0.01,0.006,0.162,0.013,0
2009080723,0.045,0,0,0,0.131,0,0
2009080800,0.01,0,0,0,0.157,0,0
